Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,Added By,Added At
spotify:track:4jxJ8Q0KEkl3aVqXpINHlv,Feel so Good,spotify:artist:1wiBLzTI7z9RUwEpNPdFT6,Mase,spotify:album:5ayP3w3PiajoMPNqWcsV47,90's Cool Hits,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Various Artists,9/26/2017,https://i.scdn.co/image/ab67616d0000b273b1ce8fb44a688a939b5166ec,1,17,203626,https://p.scdn.co/mp3-preview/d51c925679a82c4a81f6bad8413590cc517094b7?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,11,spotify:user:piano_l0rd,2020-04-27T18:48:28Z
spotify:track:1XUKItaRs2494LclJwHhl8,Fire and Rain,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:2L4U4JjEADYaVltkvDrkCC,Greatest Hits,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,1976,https://i.scdn.co/image/ab67616d0000b27323ed6d11c4dff5ce4c47a7e7,1,3,200579,https://p.scdn.co/mp3-preview/2edf331006dcd4321f8b610519af0dfb73a4e1b6?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,54,spotify:user:piano_l0rd,2021-01-24T02:59:57Z
spotify:track:3DamFFqW32WihKkTVlwTYQ,Fireflies,spotify:artist:07QEuhtrNmmZ0zEcqE9SF6,Owl City,spotify:album:3vf65wfk1EEjVhy6BjENsS,Ocean Eyes,spotify:artist:07QEuhtrNmmZ0zEcqE9SF6,Owl City,1/1/2009,https://i.scdn.co/image/ab67616d0000b273785d4e702802da500fc78b32,1,9,228346,https://p.scdn.co/mp3-preview/2239ff2e838d8d22c2f54609813f5ab76a8a7eeb?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,82,spotify:user:piano_l0rd,2020-04-27T18:52:35Z
spotify:track:7DdXf9x75iEVCHWfoRwRuR,Fitzpleasure,spotify:artist:3XHO7cRUPCLOr6jwp8vsx5,alt-J,spotify:album:6k3vC8nep1BfqAIJ81L6OL,An Awesome Wave,spotify:artist:3XHO7cRUPCLOr6jwp8vsx5,alt-J,9/18/2012,https://i.scdn.co/image/ab67616d0000b27369592e88bb29d610a35118f8,1,10,219400,https://p.scdn.co/mp3-preview/1da130baafc3fde4026121c624d4ad084dfe388a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,64,spotify:user:piano_l0rd,2020-04-27T18:48:28Z
spotify:track:1wv8bYmoqY3TAKKQY3Qn7t,Foolin',spotify:artist:6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,spotify:album:5ab6RIlAGwbVAacV1JIr2d,Pyromania,spotify:artist:6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,1/20/1983,https://i.scdn.co/image/ab67616d0000b273e45161990e83649071399525,1,6,274117,https://p.scdn.co/mp3-preview/cd7baada4ee3c6504f8cc7e47e1f208218c9959f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,61,spotify:user:piano_l0rd,2021-07-16T14:54:30Z
spotify:track:17lu4tymfnhmcIDlzBbtAb,For Those About to Rock (We Salute You),spotify:artist:711MCceyCBcFnzjGY4Q7Un,AC/DC,spotify:album:7DUvURQ0wfA1kgG8j99frR,For Those About to Rock (We Salute You),spotify:artist:711MCceyCBcFnzjGY4Q7Un,AC/DC,11/23/1981,https://i.scdn.co/image/ab67616d0000b2730d025344564dfda2e57f9ffd,1,1,344240,https://p.scdn.co/mp3-preview/08f08479540181111dfd61e37fb98420e3fa5504?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,67,spotify:user:piano_l0rd,2021-10-07T03:15:10Z
spotify:track:4S1VYqwfkLit9mKVY3MXoo,Forever Young,spotify:artist:0xliTEbFfy5HQHvsTknTkX,Alphaville,spotify:album:2256qKBSQdt53T5dz4Kdcs,Forever Young,spotify:artist:0xliTEbFfy5HQHvsTknTkX,Alphaville,9/27/1984,https://i.scdn.co/image/ab67616d0000b2734b89690216baf8e04fdd3056,1,6,226706,https://p.scdn.co/mp3-preview/9d8bd29371e7f153992083bc3a3355c5b5f2e92d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,75,spotify:user:piano_l0rd,2020-04-27T18:49:59Z
spotify:track:7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,"spotify:artist:6DPYiyq5kWVQS4RGwxzPC7, spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","Dr. Dre, Eminem",spotify:album:7q2B4M5EiBkqrlsNW8lB7N,2001,spotify:artist:6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,11/16/1999,https://i.scdn.co/image/ab67616d0000b2739b19c107109de740bad72df5,1,10,222293,https://p.scdn.co/mp3-preview/2860867d9259cfd6b28c3b5ac3176578048eb966?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,83,spotify:user:piano_l0rd,2020-04-27T18:48:28Z
spotify:track:7kxM3UJwN6rHAW5kwdlAHK,Forgotten,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,Linkin Park,spotify:album:6hPkbAV3ZXpGZBGUvL6jVM,Hybrid Theory (Bonus Edition),spotify:artist:6XyY86QOPPrYVGvF9ch6wz,Linkin Park,10/24/2000,https://i.scdn.co/image/ab67616d0000b273e2f039481babe23658fc719a,1,10,194426,https://p.scdn.co/mp3-preview/5653a3013e9d6aedf03641ca68fbf351aa178263?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,64,spotify:user:piano_l0rd,2020-04-27T18:50:34Z
spotify:track:4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,spotify:artist:3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,spotify:album:31q47gQszFt0CddSyMksgO,Willy And The Poor Boys,spotify:artist:3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,11/2/1969,https://i.scdn.co/image/ab67616d0000b2739f39192f9f8ca1c90847b3e5,1,6,140773,https://p.scdn.co/mp3-preview/e5f046bad2c70464086c48ed2a5dec2b1c1114e7?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,83,spotify:user:piano_l0rd,2020-04-27T18:53:24Z
spotify:track:5VWVVSABdgccboSdrKGiZH,Fortune Days,spotify:artist:3a9qv6NLHnsVxJUtKOMHvD,The Glitch Mob,spotify:album:4c5fhgLoAaFzwjNTxC57jK,Drink the Sea,spotify:artist:3a9qv6NLHnsVxJUtKOMHvD,The Glitch Mob,6/8/2010,https://i.scdn.co/image/ab67616d0000b273bd4a1098dd7c86d8aa4580f5,1,9,382813,https://p.scdn.co/mp3-preview/1554a0ec261f5abce4876d027e33dd85e8902778?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,56,spotify:user:piano_l0rd,2020-04-27T18:49:59Z
spotify:track:5tVA6TkbaAH9QMITTQRrNv,Free Fallin',spotify:artist:2UZMlIwnkgAEDBsw1Rejkn,Tom Petty,spotify:album:5d71Imt5CIb7LpQwDMQ093,Full Moon Fever,spotify:artist:2UZMlIwnkgAEDBsw1Rejkn,Tom Petty,1/1/1989,https://i.scdn.co/image/ab67616d0000b27336572e6726714544f5bed456,1,1,256000,https://p.scdn.co/mp3-preview/adce9e76e7b5e934051dd95137f29a8726789211?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,80,spotify:user:piano_l0rd,2020-04-27T18:47:59Z
spotify:track:4nMlau89VAjmV7agkl7OY3,Fresh Eyes,spotify:artist:2oX42qP5ineK3hrhBECLmj,Andy Grammer,spotify:album:5YpK59N59zCX7Hkc9aBiGv,Fresh Eyes,spotify:artist:2oX42qP5ineK3hrhBECLmj,Andy Grammer,1/1/2016,https://i.scdn.co/image/ab67616d0000b27358dd2ff215d3baa7d4bd194f,1,1,198001,,FALSE,0,spotify:user:piano_l0rd,2020-04-27T18:49:59Z
spotify:track:5n8Aro6j1bEGIy7Tpo7FV7,Fuck Tha Police,spotify:artist:4EnEZVjo3w1cwcQYePccay,N.W.A.,spotify:album:0Y7qkJVZ06tS2GUCDptzyW,Straight Outta Compton,spotify:artist:4EnEZVjo3w1cwcQYePccay,N.W.A.,8/8/1988,https://i.scdn.co/image/ab67616d0000b273c79a70e8167cc1a4fab83781,1,2,345717,https://p.scdn.co/mp3-preview/8af78ec318e7bdba9c2bf498eab95a1df900d980?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,74,spotify:user:piano_l0rd,2020-04-27T18:45:58Z
spotify:track:4ycLiPVzE5KamivXrAzGFG,Fuck You,spotify:artist:5nLYd9ST4Cnwy6NHaCxbj8,CeeLo Green,spotify:album:3MXU6UoWrf4w4bOvjZTlvY,The Lady Killer,spotify:artist:5nLYd9ST4Cnwy6NHaCxbj8,CeeLo Green,11/9/2010,https://i.scdn.co/image/ab67616d0000b2736f50b3400595b123a916e0dc,1,3,222933,https://p.scdn.co/mp3-preview/6b95247113938e8340b9735a5a663176d653bbed?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,70,spotify:user:piano_l0rd,2020-04-27T18:45:58Z
spotify:track:26rdOwwjC2UnweK3xeS58u,GDFR (feat. Sage the Gemini & Lookas),"spotify:artist:0jnsk9HBra6NMjO2oANoPY, spotify:artist:6d47Z08T4snK50HgTEHo5Z, spotify:artist:27fy6rHPC58Eo2VUu0iJSG","Flo Rida, Sage The Gemini, Lookas",spotify:album:5lkNnHVlnCCCV304t89wOH,My House,spotify:artist:0jnsk9HBra6NMjO2oANoPY,Flo Rida,4/7/2015,https://i.scdn.co/image/ab67616d0000b2737947bf3e8af32378de181b41,1,6,190185,https://p.scdn.co/mp3-preview/b37090572b7df05d813000317bb222e1cfd85050?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,74,spotify:user:piano_l0rd,2020-04-27T18:45:58Z
spotify:track:2Foc5Q5nqNiosCNqttzHof,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,"spotify:artist:4tZwfgrHOc3mvqYlEYSvVi, spotify:artist:2RdwBSPQiwcmiDo9kixcl8, spotify:artist:3yDIp0kaq9EFKe07X1X2rz","Daft Punk, Pharrell Williams, Nile Rodgers",spotify:album:2ePFIvZKMe8zefATp9ofFA,Get Lucky (feat. Pharrell Williams & Nile Rodgers) [Radio Edit],spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,4/19/2013,https://i.scdn.co/image/ab67616d0000b2731d5cf960a92bb8b03fc2be7f,1,1,248413,https://p.scdn.co/mp3-preview/a13551566573594eb4d12c396775b3fb0fca6e66?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,86,spotify:user:piano_l0rd,2022-01-10T16:35:10Z
spotify:track:2bz7Vj09aiI7MHgDrlEsrc,Get Me Gone,spotify:artist:7dWYWUbO68rXJOcyA7SpJk,Fort Minor,spotify:album:5v4Vx9loqMQCS3J7OmP9pa,The Rising Tied,"spotify:artist:7dWYWUbO68rXJOcyA7SpJk, spotify:artist:6xBZgSMsnKVmaAxzWEwMSD","Fort Minor, Mike Shinoda",11/21/2005,https://i.scdn.co/image/ab67616d0000b273063fc4921a6d7fbac76e9bba,1,11,116413,https://p.scdn.co/mp3-preview/d9ce57b8d0a202892649e48d8c239032d5553fa7?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,37,spotify:user:piano_l0rd,2020-04-27T18:52:59Z
spotify:track:45hOioMDJktr86iKDHC8gr,Girlfriend,spotify:artist:0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,spotify:album:6lqE05fiHWJVYYdMVJNj38,The Best Damn Thing (Expanded Edition),spotify:artist:0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,4/17/2007,https://i.scdn.co/image/ab67616d0000b273476cdf5837ae39eee951cc15,1,1,216600,https://p.scdn.co/mp3-preview/a483f9955188f39637f4fd143ef47d47fbc55edf?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,79,spotify:user:piano_l0rd,2021-07-03T06:23:54Z
spotify:track:5xLyTbCFONUGUuG0LtUxjn,"Girls, Girls, Girls",spotify:artist:0cc6vw3VN8YlIcvr1v7tBL,Mötley Crüe,spotify:album:0Tnve4bDxyiBCRaj03qO8z,"Girls, Girls, Girls",spotify:artist:0cc6vw3VN8YlIcvr1v7tBL,Mötley Crüe,1987,https://i.scdn.co/image/ab67616d0000b273a226e31b10f88c83e00e828a,1,2,270426,,FALSE,55,spotify:user:piano_l0rd,2021-05-02T22:29:03Z
spotify:track:0pjjdauz55YnSJ8OsQKI3P,Gives You Hell,spotify:artist:3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,spotify:album:3sgcD18svp2EKo25o1dsQK,When The World Comes Down (International Version),spotify:artist:3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,2008,https://i.scdn.co/image/ab67616d0000b27323876219d33fe38fe1aa28c3,1,4,213106,,FALSE,0,spotify:user:piano_l0rd,2020-04-27T18:45:58Z
spotify:track:0dw7G0QDuW7UwyL0boHKMU,Glad You Came,spotify:artist:2NhdGz9EDv2FeUw6udu2g1,The Wanted,spotify:album:2WKKYXyjXjZHCvZhiunLU8,The Wanted,spotify:artist:2NhdGz9EDv2FeUw6udu2g1,The Wanted,1/1/2012,https://i.scdn.co/image/ab67616d0000b273eab4b361fd22045415480ca4,1,1,198186,https://p.scdn.co/mp3-preview/dc3b813fad79de1f488c93bb9f8a1caa74fc2550?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,46,spotify:user:piano_l0rd,2020-04-27T18:53:24Z
spotify:track:4vvCskWALjKcJaWqhx8ZxO,Glycerine,spotify:artist:78SHxLdtysAXgywQ4vE0Oa,Bush,spotify:album:6qxLUeyoz4DpQL4cXbUK0v,Bush Digital Collection,spotify:artist:78SHxLdtysAXgywQ4vE0Oa,Bush,2005,https://i.scdn.co/image/ab67616d0000b273368fc0c8b2a5d23df5e2b497,1,10,266506,,FALSE,0,spotify:user:piano_l0rd,2020-04-27T18:45:58Z
spotify:track:623lYBOJ7bLwh1bu3yeN5V,God Bless The U.S.A.,spotify:artist:3g229vTyhsdwm9SO2p1FPL,Lee Greenwood,spotify:album:5YeR8Om8eLONq8C8pluHn7,American Patriot,spotify:artist:3g229vTyhsdwm9SO2p1FPL,Lee Greenwood,1/1/1992,https://i.scdn.co/image/ab67616d0000b273cfe3b9117702b68a09e54ca8,1,3,191600,https://p.scdn.co/mp3-preview/41570ffed8b1c4302e6ea7340dcd2e4b8c62363c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,57,spotify:user:piano_l0rd,2020-04-27T18:48:28Z
spotify:track:04fSMvH0SLmdykyg06rXC3,Gods Of War,spotify:artist:6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,spotify:album:1ja2qzCrh6bZykcojbZs82,Hysteria,spotify:artist:6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,8/3/1987,https://i.scdn.co/image/ab67616d0000b27343511b8c20112757edddc7ba,1,7,397813,https://p.scdn.co/mp3-preview/290e34ba163f86fd3ad822adb8886676e448e1b9?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,51,spotify:user:piano_l0rd,2020-04-27T18:50:46Z
spotify:track:6DCZcSspjsKoFjzjrWoCdn,God's Plan,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:album:1ATL5GLyefJaxhQzSPVrLX,Scorpion,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,6/29/2018,https://i.scdn.co/image/ab67616d0000b273f907de96b9a4fbc04accc0d5,1,5,198973,https://p.scdn.co/mp3-preview/997cd19a9e46b086516c57114a4ba6da5b078d91?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,85,spotify:user:piano_l0rd,2020-04-27T18:45:58Z
spotify:track:6N7YkCy1oSMRsaZSoz5VlS,Going On,spotify:artist:5SbkVQYYzlw1kte75QIabH,Gnarls Barkley,spotify:album:3R2TOuSPrGi3jNafJNFixD,The Odd Couple,spotify:artist:5SbkVQYYzlw1kte75QIabH,Gnarls Barkley,3/18/2008,https://i.scdn.co/image/ab67616d0000b2733af06068b2ab5e134c4c7067,1,3,174040,https://p.scdn.co/mp3-preview/3f012a1e4fbb7a46c5b76a3b8ac8987aeca82d49?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,45,spotify:user:piano_l0rd,2020-04-27T18:47:44Z
spotify:track:4lLtanYk6tkMvooU0tWzG8,Grenade,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,spotify:album:6J84szYCnMfzEcvIcfWMFL,Doo-Wops & Hooligans,spotify:artist:0du5cEVh5yTK9QJze8zA0C,Bruno Mars,10/5/2010,https://i.scdn.co/image/ab67616d0000b273f60070dce96a2c1b70cf6ff0,1,1,222091,https://p.scdn.co/mp3-preview/caeb58f970b9f784632e70f37d6d05737ae1c818?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,82,spotify:user:piano_l0rd,2020-04-27T18:45:58Z
spotify:track:1wsRitfRRtWyEapl0q22o8,Guerrilla Radio,spotify:artist:2d0hyoQ5ynDBnkvAbJKORj,Rage Against The Machine,spotify:album:2eia0myWFgoHuttJytCxgX,The Battle Of Los Angeles,spotify:artist:2d0hyoQ5ynDBnkvAbJKORj,Rage Against The Machine,11/2/1999,https://i.scdn.co/image/ab67616d0000b2733c2579a4f8cacd5b95b8fa68,1,2,206200,https://p.scdn.co/mp3-preview/50690118b81ed86236bc6cb1952f87215ea9ee11?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,73,spotify:user:piano_l0rd,2020-04-27T18:45:58Z
spotify:track:0gZXockVcE7rEhSf4mcGLO,Guitar Man,spotify:artist:70ZTdbPEcEugBNay4MvxfL,Bread,spotify:album:38mhQ9p2BiHpz60gthzEVy,Guitar Man,spotify:artist:70ZTdbPEcEugBNay4MvxfL,Bread,1972,https://i.scdn.co/image/ab67616d0000b273e9c2ddff377423fcdea5d44a,1,2,226213,https://p.scdn.co/mp3-preview/6a6980c7c822e5f67731955dd4c4377e99507116?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,66,spotify:user:piano_l0rd,2021-01-24T03:00:32Z
spotify:track:1X1DWw2pcNZ8zSub3uhlNz,Hall of Fame (feat. will.i.am),"spotify:artist:3AQRLZ9PuTAozP28Skbq8V, spotify:artist:085pc2PYOi8bGKj0PNjekA","The Script, will.i.am",spotify:album:63eaHsLLsW1e5ISNf7ISZy,#3,spotify:artist:3AQRLZ9PuTAozP28Skbq8V,The Script,9/10/2012,https://i.scdn.co/image/ab67616d0000b273dd8408b50f45c66139f44ce2,1,3,202533,https://p.scdn.co/mp3-preview/a887360f6897298991dd402161835e86480fd9c5?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,72,spotify:user:piano_l0rd,2020-04-27T18:48:14Z
spotify:track:6ej9jEXBeQI7PTbx68KHfi,Hand Of God - Outro,spotify:artist:50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,spotify:album:2jJReDZqTuAxr4R0ItimZc,The Human Condition,spotify:artist:50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,6/10/2016,https://i.scdn.co/image/ab67616d0000b273804533fa6608d1c8d420dbeb,1,14,337551,https://p.scdn.co/mp3-preview/e4f790eaf9cfb7b10484168ef20b5bd82efea55b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,55,spotify:user:piano_l0rd,2020-04-27T18:50:34Z
spotify:track:4qRaZYiaOsSvWC7VgcxrI0,HandClap,spotify:artist:4AcHt3JxKy59IX7JNNlZn4,Fitz and The Tantrums,spotify:album:4eoIRaV8z8v2LaXQSWy2LC,Fitz and The Tantrums (Deluxe Edition),spotify:artist:4AcHt3JxKy59IX7JNNlZn4,Fitz and The Tantrums,7/24/2017,https://i.scdn.co/image/ab67616d0000b2734d991176cbf36bd168e00a0a,1,2,193253,https://p.scdn.co/mp3-preview/7d5f93b1b43d0f30ccfdbc8422e86a34127471b3?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,69,spotify:user:piano_l0rd,2020-04-27T18:49:59Z
spotify:track:2dpaYNEQHiRxtZbfNsse99,Happier,"spotify:artist:64KEffDW9EtZ1y2vBYgq8T, spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc","Marshmello, Bastille",spotify:album:78EicdHZr5XBWD7llEZ1Jh,Happier,"spotify:artist:64KEffDW9EtZ1y2vBYgq8T, spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc","Marshmello, Bastille",8/17/2018,https://i.scdn.co/image/ab67616d0000b27304bfd5a5fd5aa6ca648f66aa,1,1,214289,https://p.scdn.co/mp3-preview/7082fccf10178a4f76e9fb79100ae2fe62e832b4?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,85,spotify:user:piano_l0rd,2020-07-10T17:18:02Z
spotify:track:4V9JDRqKjN8F2HWdlEDxvI,Harder To Breathe,spotify:artist:04gDigrS5kc9YWfZHwBETP,Maroon 5,spotify:album:5zClcGCSWj926AMjvBNSLc,Songs About Jane: 10th Anniversary Edition,spotify:artist:04gDigrS5kc9YWfZHwBETP,Maroon 5,2002,https://i.scdn.co/image/ab67616d0000b27392f2d790c6a97b195f66d51e,1,1,173693,https://p.scdn.co/mp3-preview/27d9c618bc18d90eae5ff0640a2e6acafd311944?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,67,spotify:user:piano_l0rd,2022-03-15T06:35:15Z
spotify:track:2wGSgTmgSF3xjRrHkTc25R,Hate It Or Love It,"spotify:artist:0NbfKEOTQCcwd6o7wSDOHI, spotify:artist:3q7HBObVc0L8jNeTe5Gofh","The Game, 50 Cent",spotify:album:4PrPbmm0gKvaD3rerOXFg8,The Documentary,spotify:artist:0NbfKEOTQCcwd6o7wSDOHI,The Game,2005,https://i.scdn.co/image/ab67616d0000b273b1d860ab1ba847e778b2796d,1,4,206400,https://p.scdn.co/mp3-preview/d05eca5b14435ac5357bd6e9188e248aee684e73?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,81,spotify:user:piano_l0rd,2020-04-27T18:49:47Z
spotify:track:4JuJ9ewGWWGy0U3URuXOSI,Have You Ever Seen The Rain?,spotify:artist:3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,spotify:album:77Ufm02YB5qgT72qrBFt8P,Pendulum (40th Anniversary Edition),spotify:artist:3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,12/7/1970,https://i.scdn.co/image/ab67616d0000b273350cbd28753529c48f19c86d,1,4,160133,,FALSE,0,spotify:user:piano_l0rd,2020-04-27T18:52:35Z
spotify:track:5lwQGZYF4BXOzFtXc5zk8q,"Head Over Heels - Dave Bascombe 7"" N.Mix","spotify:artist:4bthk9UfsYUYdcFyqxmSUU, spotify:artist:3pAVaThptde5bneOqDfY1I","Tears For Fears, Dave Bascombe",spotify:album:06J93pgtDCUw6bsAQINhCs,Songs From The Big Chair (Deluxe),spotify:artist:4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,2/25/1985,https://i.scdn.co/image/ab67616d0000b27306b6bd6a604768e044abbd38,2,5,257315,https://p.scdn.co/mp3-preview/017dea80a6984de83d7e42ee5fb5cb331a9fbde0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,68,spotify:user:piano_l0rd,2021-02-13T06:21:50Z
spotify:track:3zvHOVC4jikl6jORSr6OLE,Heads Will Roll,spotify:artist:3TNt4aUIxgfy9aoaft5Jj2,Yeah Yeah Yeahs,spotify:album:5HBmdEPIzWtcWwH2JSv7go,It's Blitz!,spotify:artist:3TNt4aUIxgfy9aoaft5Jj2,Yeah Yeah Yeahs,1/1/2009,https://i.scdn.co/image/ab67616d0000b27330082776a872099b8ed9e663,1,2,221000,,FALSE,0,spotify:user:piano_l0rd,2020-04-27T18:50:46Z
spotify:track:1AEYT6VxrxXPMoQUxsY0E4,Headstrong,spotify:artist:1UdQqCUR7RwB9YYJONwbdM,Trapt,spotify:album:4jd0qgZ4gaHW6b0lgpZKWk,Trapt,spotify:artist:1UdQqCUR7RwB9YYJONwbdM,Trapt,11/5/2002,https://i.scdn.co/image/ab67616d0000b27374d9a833744be96426ee833c,1,1,285569,https://p.scdn.co/mp3-preview/e63cdfd3d3b43793a8dd13871c6a2694a09d27ab?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,76,spotify:user:piano_l0rd,2020-04-27T18:53:24Z
spotify:track:12uKPMZ4pjNNwMQAYXlS4D,Heart,spotify:artist:0fauHpmSHwodVYIjTqOGHz,Yiruma,spotify:album:6cLyeW6wzB7UmOlX6fEkLi,Piano,spotify:artist:0fauHpmSHwodVYIjTqOGHz,Yiruma,10/9/2015,https://i.scdn.co/image/ab67616d0000b273ca6f3df70ef0abcdfbf4c6d9,1,5,221000,https://p.scdn.co/mp3-preview/f28fad1baee2f4e4f002f32f6cf3548f274b9d87?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,49,spotify:user:piano_l0rd,2020-04-27T18:52:49Z
spotify:track:1nmZ8yqKkfooOuYvtFctDp,Heat Of The Moment,spotify:artist:1bdytLV3FPjyhfrb6BhMej,Asia,spotify:album:5TkfP3cqWgeBvCugPeiGNl,Asia,spotify:artist:1bdytLV3FPjyhfrb6BhMej,Asia,3/8/1982,https://i.scdn.co/image/ab67616d0000b2735cffcf384073b8aae7f81d2e,1,1,227626,https://p.scdn.co/mp3-preview/4ddcf98873ab52b0d62ee3f5b68a107860c22e1d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,74,spotify:user:piano_l0rd,2020-12-04T01:15:35Z
spotify:track:6i0V12jOa3mr6uu4WYhUBr,Heathens,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,spotify:album:3J8W9AOjQhnBLCX33m3atT,Heathens,spotify:artist:3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,6/16/2016,https://i.scdn.co/image/ab67616d0000b2732ca3ba8f334ca5a5f0312efb,1,1,195920,https://p.scdn.co/mp3-preview/1eec0afcc9b808702506c14bb5a03f084d1051f8?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,84,spotify:user:piano_l0rd,2020-04-27T18:45:58Z
spotify:track:7Ewz6bJ97vUqk5HdkvguFQ,Heaven,spotify:artist:3Z02hBLubJxuFJfhacLSDc,Bryan Adams,spotify:album:2o2G49EPi4lua5zgxUKhLL,Reckless (30th Anniversary / Deluxe Edition),spotify:artist:3Z02hBLubJxuFJfhacLSDc,Bryan Adams,11/5/1984,https://i.scdn.co/image/ab67616d0000b273cf1fee2a55e98e22bf358512,1,4,243360,https://p.scdn.co/mp3-preview/ebcd610b2603cd3a1ad7d31b7ce505068910552a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,79,spotify:user:piano_l0rd,2021-03-17T22:36:20Z
spotify:track:1qOU8KzFifXE9YrgjVwYvc,Here I Go Again - 2018 Remaster,spotify:artist:3UbyYnvNIT5DFXU4WgiGpP,Whitesnake,spotify:album:5drgoLSnXSDIhNK4ms3P7I,Whitesnake (2018 Remaster),spotify:artist:3UbyYnvNIT5DFXU4WgiGpP,Whitesnake,4/7/1987,https://i.scdn.co/image/ab67616d0000b2732d0b092b97341c9f7f388d62,1,4,275395,https://p.scdn.co/mp3-preview/71d15b52710279431f3278f3996a60c985d99589?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,67,spotify:user:piano_l0rd,2021-09-20T00:07:13Z
